client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,transaction_date,floor_area_sqft,sale_price
C1473,Individual,F,USA,California,Home,2,No,2024-01-01,459.44,152649.29
C1473,Individual,F,USA,California,Home,2,No,2024-04-01,1898.39,736652.27
C1473,Individual,F,USA,California,Home,2,No,2024-09-01,890.65,293037.28
C1473,Individual,F,USA,California,Home,2,No,2025-02-01,788.44,232961.9
C1474,Individual,M,USA,Oregon,Home,3,No,2024-06-01,1811.36,517206.46
C1474,Individual,M,USA,Oregon,Home,3,No,2024-07-01,1093.92,335850.0
C1474,Individual,M,USA,Oregon,Home,3,No,2025-07-01,1488.67,482626.46
C1474,Individual,M,USA,Oregon,Home,3,No,2025-11-01,835.25,227751.55
C1475,Individual,M,Mexico,Jalisco,Home,4,Yes,2024-02-01,1949.35,661652.26
C1475,Individual,M,Mexico,Jalisco,Home,4,Yes,2025-04-01,586.85,161280.03
C1475,Individual,M,Mexico,Jalisco,Home,4,Yes,2025-09-01,1868.01,550183.0
C1475,Individual,M,Mexico,Jalisco,Home,4,Yes,2025-10-01,744.01,206070.96
C1476,Individual,M,USA,Nevada,Home,1,No,2024-02-01,955.23,292435.58
C1476,Individual,M,USA,Nevada,Home,1,No,2024-11-01,1093.92,356161.33
C1476,Individual,M,USA,Nevada,Home,1,No,2025-02-01,835.25,246579.07
C1476,Individual,M,USA,Nevada,Home,1,No,2025-10-01,1680.5,610193.44
C1477,Company,F,USA,California,Investment,1,No,2024-07-01,1528.05,458559.81
C1477,Company,F,USA,California,Investment,1,No,2024-08-01,751.07,193701.86
C1477,Company,F,USA,California,Investment,1,No,2024-10-01,662.88,191623.18
C1477,Company,F,USA,California,Investment,1,No,2025-11-01,740.83,207582.07
C1478,Individual,F,Canada,British Columbia,Investment,1,No,2024-04-01,1519.64,398549.19
C1478,Individual,F,Canada,British Columbia,Investment,1,No,2024-08-01,922.03,285774.24
C1478,Individual,F,Canada,British Columbia,Investment,1,No,2025-02-01,807.02,281449.31
C1479,Individual,M,USA,California,Investment,1,No,2024-05-01,740.83,240139.8
C1479,Individual,M,USA,California,Investment,1,No,2025-04-01,1919.31,612698.53
C1479,Individual,M,USA,California,Investment,1,No,2025-08-01,662.88,185282.56
C1479,Individual,M,USA,California,Investment,1,No,2025-12-01,751.07,237334.62
C1480,Individual,F,USA,Virginia,Investment,3,No,2024-03-01,645.44,194146.19
C1480,Individual,F,USA,Virginia,Investment,3,No,2024-07-01,1891.72,573332.74
C1480,Individual,F,USA,Virginia,Investment,3,No,2024-10-01,1560.87,446243.8
C1480,Individual,F,USA,Virginia,Investment,3,No,2025-09-01,783.65,252745.06
C1481,Company,F,USA,Arizona,Investment,3,No,2024-02-01,572.01,196398.29
C1481,Company,F,USA,Arizona,Investment,3,No,2024-09-01,1370.17,367368.12
C1481,Company,F,USA,Arizona,Investment,3,No,2025-04-01,935.25,277608.69
C1481,Company,F,USA,Arizona,Investment,3,No,2025-05-01,727.55,218325.78
C1482,Individual,F,USA,Oregon,Home,2,Yes,2024-03-01,996.38,334332.79
C1482,Individual,F,USA,Oregon,Home,2,Yes,2024-04-01,1869.81,610377.15
C1482,Individual,F,USA,Oregon,Home,2,Yes,2025-04-01,1416.33,411480.9
C1482,Individual,F,USA,Oregon,Home,2,Yes,2025-10-01,968.77,308824.33
C1483,Individual,M,USA,Colorado,Home,3,Yes,2024-06-01,1756.12,496516.32
C1483,Individual,M,USA,Colorado,Home,3,Yes,2024-10-01,1755.26,532979.3
C1483,Individual,M,USA,Colorado,Home,3,Yes,2024-10-01,1820.34,623318.65
C1483,Individual,M,USA,Colorado,Home,3,Yes,2025-11-01,613.59,178955.35
C1484,Individual,F,USA,Colorado,Home,3,No,2024-05-01,568.7,160520.27
C1484,Individual,F,USA,Colorado,Home,3,No,2024-12-01,1631.24,452777.15
C1484,Individual,F,USA,Colorado,Home,3,No,2025-08-01,629.24,165204.11
C1484,Individual,F,USA,Colorado,Home,3,No,2025-11-01,1150.93,338690.28
C1485,Individual,F,USA,Washington,Investment,4,No,2024-01-01,924.6,238207.62
C1485,Individual,F,USA,Washington,Investment,4,No,2024-05-01,1602.22,526180.38
C1485,Individual,F,USA,Washington,Investment,4,No,2024-06-01,1703.94,494574.08
C1485,Individual,F,USA,Washington,Investment,4,No,2024-07-01,1170.11,345923.44
C1486,Individual,F,UK,Wales,Home,5,Yes,2024-03-01,1131.0,327382.45
C1486,Individual,F,UK,Wales,Home,5,Yes,2024-03-01,959.05,275447.01
C1486,Individual,F,UK,Wales,Home,5,Yes,2024-07-01,1379.64,416556.23
C1487,Individual,F,USA,New York,Home,3,No,2024-01-01,1651.02,506031.7
C1487,Individual,F,USA,New York,Home,3,No,2024-04-01,852.83,253379.8
C1487,Individual,F,USA,New York,Home,3,No,2025-08-01,1528.62,482573.13
C1487,Individual,F,USA,New York,Home,3,No,2025-10-01,1146.11,311548.88
C1488,Individual,M,USA,Florida,Investment,2,No,2024-01-01,1110.99,363974.2
C1488,Individual,M,USA,Florida,Investment,2,No,2024-08-01,460.17,110967.48
C1488,Individual,M,USA,Florida,Investment,2,No,2024-12-01,1849.4,554297.11
C1489,Individual,F,USA,Arizona,Home,5,No,2024-04-01,1062.34,295791.28
C1489,Individual,F,USA,Arizona,Home,5,No,2024-06-01,1499.0,344108.77
C1489,Individual,F,USA,Arizona,Home,5,No,2024-07-01,1160.48,416649.42
C1490,Individual,M,UK,Wales,Investment,5,Yes,2024-03-01,745.49,241073.25
C1490,Individual,M,UK,Wales,Investment,5,Yes,2024-07-01,809.06,262390.52
C1490,Individual,M,UK,Wales,Investment,5,Yes,2025-02-01,1263.44,357655.99
C1491,Individual,F,USA,Georgia,Home,4,No,2024-06-01,1370.17,415532.62
C1491,Individual,F,USA,Georgia,Home,4,No,2024-11-01,935.25,256486.59
C1491,Individual,F,USA,Georgia,Home,4,No,2025-03-01,572.01,180013.62
C1491,Individual,F,USA,Georgia,Home,4,No,2025-05-01,727.55,204717.2
C1492,Individual,F,Germany,Bavaria,Home,2,No,2024-11-01,1561.55,395742.9
C1492,Individual,F,Germany,Bavaria,Home,2,No,2025-02-01,1616.99,441147.68
C1492,Individual,F,Germany,Bavaria,Home,2,No,2025-11-01,1559.4,472764.91
C1493,Individual,M,USA,Washington,Home,4,Yes,2024-05-01,1765.37,449252.81
C1493,Individual,M,USA,Washington,Home,4,Yes,2024-05-01,585.57,173559.11
C1493,Individual,M,USA,Washington,Home,4,Yes,2025-12-01,760.39,241793.69
C1494,Individual,M,USA,New York,Home,1,No,2024-03-01,892.67,308919.06
C1494,Individual,M,USA,New York,Home,1,No,2024-07-01,550.99,179671.47
C1494,Individual,M,USA,New York,Home,1,No,2025-11-01,1360.96,424747.54
C1495,Individual,M,Denmark,Capital Region,Home,1,No,2024-04-01,1874.35,552935.09
C1495,Individual,M,Denmark,Capital Region,Home,1,No,2024-06-01,1772.03,631156.09
C1495,Individual,M,Denmark,Capital Region,Home,1,No,2024-10-01,784.76,225010.98
C1495,Individual,M,Denmark,Capital Region,Home,1,No,2025-08-01,1934.75,650190.52
C1496,Individual,M,USA,Florida,Home,5,No,2024-06-01,789.38,243288.52
C1496,Individual,M,USA,Florida,Home,5,No,2024-10-01,1919.77,617811.07
C1496,Individual,M,USA,Florida,Home,5,No,2025-01-01,745.49,257914.02
C1497,Individual,M,USA,California,Investment,4,No,2024-05-01,1169.15,355085.18
C1497,Individual,M,USA,California,Investment,4,No,2024-08-01,776.79,227118.11
C1497,Individual,M,USA,California,Investment,4,No,2025-12-01,696.04,212562.05
C1498,Individual,F,Mexico,Puebla,Investment,5,No,2024-01-01,766.61,253393.14
C1498,Individual,F,Mexico,Puebla,Investment,5,No,2024-12-01,1347.67,431607.68
C1498,Individual,F,Mexico,Puebla,Investment,5,No,2025-02-01,656.42,180340.51
C1498,Individual,F,Mexico,Puebla,Investment,5,No,2025-05-01,788.79,277290.5
C1499,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-01-01,1833.96,516604.4
C1499,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-08-01,839.95,239395.32
C1499,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2025-08-01,1897.17,565905.82
C1500,Individual,F,Australia,Victoria,Home,2,No,2024-02-01,788.44,259070.5
C1500,Individual,F,Australia,Victoria,Home,2,No,2024-02-01,1227.01,363010.65
C1500,Individual,F,Australia,Victoria,Home,2,No,2024-03-01,890.65,270409.23
C1500,Individual,F,Australia,Victoria,Home,2,No,2024-11-01,459.44,127809.54
C1501,Individual,F,USA,Oregon,Investment,4,No,2024-02-01,743.73,188265.35
C1501,Individual,F,USA,Oregon,Investment,4,No,2025-02-01,1033.2,340778.92
C1501,Individual,F,USA,Oregon,Investment,4,No,2025-03-01,777.35,232234.81
C1502,Individual,F,UK,Wales,Home,5,Yes,2024-03-01,765.3,250106.9
C1502,Individual,F,UK,Wales,Home,5,Yes,2024-04-01,538.06,160523.29
C1502,Individual,F,UK,Wales,Home,5,Yes,2024-11-01,1296.39,352637.6
C1502,Individual,F,UK,Wales,Home,5,Yes,2025-01-01,1044.42,282504.55
C1503,Company,M,USA,Arizona,Investment,5,No,2024-04-01,930.04,262939.01
C1503,Company,M,USA,Arizona,Investment,5,No,2024-12-01,1755.26,570156.97
C1503,Company,M,USA,Arizona,Investment,5,No,2025-01-01,758.3,240860.6
C1503,Company,M,USA,Arizona,Investment,5,No,2025-07-01,758.69,226014.9
C1504,Individual,M,USA,California,Home,4,No,2024-09-01,829.2,232663.21
C1504,Individual,M,USA,California,Home,4,No,2024-11-01,1318.01,384006.83
C1504,Individual,M,USA,California,Home,4,No,2025-06-01,790.05,255135.92
C1505,Individual,M,USA,Virginia,Home,3,No,2025-07-01,783.39,260404.56
C1505,Individual,M,USA,Virginia,Home,3,No,2025-08-01,1119.38,380365.78
C1505,Individual,M,USA,Virginia,Home,3,No,2025-09-01,565.48,139259.7
C1505,Individual,M,USA,Virginia,Home,3,No,2025-12-01,731.44,232892.02
C1506,Individual,M,USA,Utah,Investment,3,No,2024-04-01,1369.96,369810.4
C1506,Individual,M,USA,Utah,Investment,3,No,2024-07-01,1096.58,349185.44
C1506,Individual,M,USA,Utah,Investment,3,No,2024-08-01,999.85,291113.56
C1507,Individual,F,USA,Florida,Home,3,No,2024-02-01,613.59,175243.75
C1507,Individual,F,USA,Florida,Home,3,No,2024-07-01,1756.12,572514.83
C1507,Individual,F,USA,Florida,Home,3,No,2024-12-01,1755.26,558904.53
C1507,Individual,F,USA,Florida,Home,3,No,2025-07-01,758.69,193003.33
C1508,Individual,M,UK,Scotland,Home,3,No,2024-01-01,788.73,285972.38
C1508,Individual,M,UK,Scotland,Home,3,No,2024-01-01,911.94,234310.7
C1508,Individual,M,UK,Scotland,Home,3,No,2024-05-01,871.52,288985.79
C1508,Individual,M,UK,Scotland,Home,3,No,2025-06-01,562.37,156014.92
C1509,Individual,F,USA,California,Home,3,No,2024-01-01,1805.12,534868.97
C1509,Individual,F,USA,California,Home,3,No,2024-09-01,672.64,225149.08
C1509,Individual,F,USA,California,Home,3,No,2024-09-01,1891.72,601608.38
C1509,Individual,F,USA,California,Home,3,No,2024-09-01,1560.87,460286.44
C1510,Company,M,USA,California,Home,5,No,2024-05-01,1001.72,309531.73
C1510,Company,M,USA,California,Home,5,No,2024-08-01,474.93,138440.15
C1510,Company,M,USA,California,Home,5,No,2025-12-01,1051.39,356271.34
C1511,Individual,F,France,Provence,Home,2,Yes,2024-06-01,1697.13,556945.98
C1511,Individual,F,France,Provence,Home,2,Yes,2024-09-01,958.02,280402.3
C1511,Individual,F,France,Provence,Home,2,Yes,2025-03-01,802.79,255732.58
C1512,Individual,F,USA,Nevada,Home,4,Yes,2024-02-01,811.56,259226.88
C1512,Individual,F,USA,Nevada,Home,4,Yes,2024-08-01,1173.4,339686.19
C1512,Individual,F,USA,Nevada,Home,4,Yes,2024-11-01,1493.72,387618.51
C1512,Individual,F,USA,Nevada,Home,4,Yes,2024-12-01,707.0,222525.37
C1513,Individual,F,USA,Florida,Home,2,No,2025-03-01,1492.81,461758.65
C1513,Individual,F,USA,Florida,Home,2,No,2025-11-01,1381.22,438017.28
C1513,Individual,F,USA,Florida,Home,2,No,2025-12-01,1742.3,552490.44
C1514,Individual,F,USA,New York,Home,4,No,2024-09-01,1575.06,458308.65
C1514,Individual,F,USA,New York,Home,4,No,2025-01-01,1525.34,434337.24
C1514,Individual,F,USA,New York,Home,4,No,2025-04-01,1058.56,319262.64
C1515,Individual,F,USA,Nevada,Investment,5,No,2024-01-01,1809.87,499781.62
C1515,Individual,F,USA,Nevada,Investment,5,No,2024-01-01,1697.72,481623.94
C1515,Individual,F,USA,Nevada,Investment,5,No,2024-11-01,782.2,268510.94
C1515,Individual,F,USA,Nevada,Investment,5,No,2025-07-01,618.89,183787.02
C1516,Individual,F,USA,Texas,Home,4,No,2024-04-01,1179.42,355876.81
C1516,Individual,F,USA,Texas,Home,4,No,2024-04-01,662.32,181906.01
C1516,Individual,F,USA,Texas,Home,4,No,2025-09-01,562.64,152674.09
C1517,Individual,M,USA,California,Investment,2,No,2024-02-01,1281.85,442491.43
C1517,Individual,M,USA,California,Investment,2,No,2024-10-01,1408.42,410069.43
C1517,Individual,M,USA,California,Investment,2,No,2025-04-01,1114.07,299263.58
C1517,Individual,M,USA,California,Investment,2,No,2025-08-01,502.02,176868.98
C1518,Individual,F,Australia,Victoria,Home,5,Yes,2024-02-01,1019.7,276712.17
C1518,Individual,F,Australia,Victoria,Home,5,Yes,2024-03-01,779.24,205819.02
C1518,Individual,F,Australia,Victoria,Home,5,Yes,2024-05-01,702.08,198825.02
C1518,Individual,F,Australia,Victoria,Home,5,Yes,2025-06-01,1044.69,280586.67
C1519,Individual,M,USA,California,Home,1,No,2024-07-01,668.24,213645.72
C1519,Individual,M,USA,California,Home,1,No,2024-09-01,785.12,258831.53
C1519,Individual,M,USA,California,Home,1,No,2024-10-01,968.77,264045.95
C1519,Individual,M,USA,California,Home,1,No,2025-12-01,1869.81,630466.93
C1520,Individual,M,USA,Utah,Home,1,No,2024-03-01,1817.64,556062.8
C1520,Individual,M,USA,Utah,Home,1,No,2024-03-01,578.36,168573.3
C1520,Individual,M,USA,Utah,Home,1,No,2024-10-01,926.11,274985.8
C1520,Individual,M,USA,Utah,Home,1,No,2025-05-01,1429.46,425847.12
C1521,Individual,M,USA,Nevada,Home,4,No,2024-01-01,993.51,340093.67
C1521,Individual,M,USA,Nevada,Home,4,No,2025-01-01,1297.3,346864.73
C1521,Individual,M,USA,Nevada,Home,4,No,2025-12-01,806.03,226621.01
C1522,Individual,F,USA,Washington,Home,5,No,2024-04-01,974.77,279169.46
C1522,Individual,F,USA,Washington,Home,5,No,2024-06-01,1940.69,568937.95
C1522,Individual,F,USA,Washington,Home,5,No,2025-02-01,1867.34,524863.71
C1522,Individual,F,USA,Washington,Home,5,No,2025-10-01,733.14,225333.86
C1523,Company,M,Australia,Victoria,Investment,3,No,2025-05-01,1333.01,443597.74
C1523,Company,M,Australia,Victoria,Investment,3,No,2025-07-01,1839.34,563972.46
C1523,Company,M,Australia,Victoria,Investment,3,No,2025-10-01,1174.48,352375.03
C1523,Company,M,Australia,Victoria,Investment,3,No,2025-12-01,992.68,292138.69
C1524,Individual,M,USA,Virginia,Home,2,No,2024-02-01,1844.16,582397.59
C1524,Individual,M,USA,Virginia,Home,2,No,2024-03-01,952.38,320191.49
C1524,Individual,M,USA,Virginia,Home,2,No,2025-03-01,706.68,232965.64
C1524,Individual,M,USA,Virginia,Home,2,No,2025-06-01,1152.84,298653.58
C1525,Individual,M,USA,California,Home,1,No,2025-02-01,1264.94,312096.7
C1525,Individual,M,USA,California,Home,1,No,2025-08-01,1607.94,480579.28
C1525,Individual,M,USA,California,Home,1,No,2025-12-01,1662.01,544081.2
C1526,Individual,F,USA,California,Home,3,No,2024-03-01,1938.82,559747.82
C1526,Individual,F,USA,California,Home,3,No,2024-06-01,1176.0,358774.09
C1526,Individual,F,USA,California,Home,3,No,2025-05-01,1687.92,510808.24
C1527,Individual,F,USA,California,Home,1,No,2024-03-01,941.57,256919.71
C1527,Individual,F,USA,California,Home,1,No,2024-06-01,1499.0,403651.55
C1527,Individual,F,USA,California,Home,1,No,2025-06-01,1160.48,332875.8
C1528,Individual,F,Germany,Hamburg,Home,1,Yes,2024-10-01,1562.55,522641.04
C1528,Individual,F,Germany,Hamburg,Home,1,Yes,2025-04-01,1185.4,361775.45
C1528,Individual,F,Germany,Hamburg,Home,1,Yes,2025-12-01,627.56,174036.19
C1529,Company,M,USA,California,Home,4,No,2024-01-01,1278.95,355143.03
C1529,Company,M,USA,California,Home,4,No,2024-08-01,1755.26,505133.36
C1529,Company,M,USA,California,Home,4,No,2024-12-01,1756.12,559177.67
C1529,Company,M,USA,California,Home,4,No,2025-11-01,613.59,195068.84
C1530,Individual,F,USA,California,Home,2,No,2024-01-01,1119.1,284280.68
C1530,Individual,F,USA,California,Home,2,No,2025-05-01,629.27,220388.67
C1530,Individual,F,USA,California,Home,2,No,2025-06-01,1575.06,506418.4
C1531,Individual,M,France,Brittany,Investment,2,No,2024-04-01,1473.68,442814.98
C1531,Individual,M,France,Brittany,Investment,2,No,2024-11-01,699.31,170898.56
C1531,Individual,M,France,Brittany,Investment,2,No,2024-11-01,442.74,149389.92
C1531,Individual,M,France,Brittany,Investment,2,No,2024-12-01,1645.93,509367.59
C1532,Individual,F,USA,Texas,Home,3,Yes,2024-05-01,1152.84,399680.68
C1532,Individual,F,USA,Texas,Home,3,Yes,2025-02-01,952.38,287245.48
C1532,Individual,F,USA,Texas,Home,3,Yes,2025-03-01,706.68,205599.43
C1532,Individual,F,USA,Texas,Home,3,Yes,2025-06-01,1844.16,553937.2
C1533,Individual,M,Canada,British Columbia,Home,4,No,2024-09-01,571.74,192674.34
C1533,Individual,M,Canada,British Columbia,Home,4,No,2025-03-01,1250.17,479088.84
C1533,Individual,M,Canada,British Columbia,Home,4,No,2025-03-01,428.03,157369.37
C1533,Individual,M,Canada,British Columbia,Home,4,No,2025-07-01,659.12,189994.54
C1534,Individual,F,USA,California,Home,4,Yes,2024-04-01,916.9,274356.57
C1534,Individual,F,USA,California,Home,4,Yes,2024-12-01,1752.38,552866.95
C1534,Individual,F,USA,California,Home,4,Yes,2025-10-01,1241.14,368136.36
C1535,Individual,M,UK,England,Investment,3,No,2024-08-01,1772.03,621748.81
C1535,Individual,M,UK,England,Investment,3,No,2024-10-01,1874.35,573428.65
C1535,Individual,M,UK,England,Investment,3,No,2025-06-01,784.76,250182.28
C1535,Individual,M,UK,England,Investment,3,No,2025-09-01,1934.75,521645.72
C1536,Individual,F,USA,Washington,Home,3,No,2024-05-01,434.38,125951.48
C1536,Individual,F,USA,Washington,Home,3,No,2024-11-01,792.27,263038.44
C1536,Individual,F,USA,Washington,Home,3,No,2025-06-01,1925.28,687894.92
C1537,Individual,F,USA,Arizona,Home,5,No,2024-11-01,1616.99,581950.52
C1537,Individual,F,USA,Arizona,Home,5,No,2024-11-01,1559.4,546710.43
C1537,Individual,F,USA,Arizona,Home,5,No,2025-06-01,1561.55,508639.46
C1538,Individual,F,USA,California,Investment,5,No,2024-05-01,786.28,236804.87
C1538,Individual,F,USA,California,Investment,5,No,2024-08-01,1562.93,394524.62
C1538,Individual,F,USA,California,Investment,5,No,2025-09-01,474.93,144215.29
C1539,Individual,M,USA,Nevada,Home,1,No,2024-05-01,951.22,251909.19
C1539,Individual,M,USA,Nevada,Home,1,No,2024-09-01,939.46,278299.85
C1539,Individual,M,USA,Nevada,Home,1,No,2025-06-01,1095.85,281239.32
C1540,Individual,M,USA,California,Home,2,Yes,2024-10-01,522.71,159782.74
C1540,Individual,M,USA,California,Home,2,Yes,2025-01-01,1488.32,433230.74
C1540,Individual,M,USA,California,Home,2,Yes,2025-06-01,713.67,249497.22
C1541,Individual,M,USA,California,Home,2,No,2024-10-01,629.24,217823.42
C1541,Individual,M,USA,California,Home,2,No,2024-10-01,1150.93,378118.43
C1541,Individual,M,USA,California,Home,2,No,2024-12-01,1631.24,412683.22
C1541,Individual,M,USA,California,Home,2,No,2025-03-01,568.7,164991.39
C1542,Individual,M,USA,Nevada,Home,1,Yes,2024-02-01,627.56,192979.14
C1542,Individual,M,USA,Nevada,Home,1,Yes,2024-12-01,1946.06,589311.2
C1542,Individual,M,USA,Nevada,Home,1,Yes,2025-01-01,1496.62,479358.58
C1543,Individual,F,USA,New York,Investment,3,No,2024-07-01,1646.02,586216.96
C1543,Individual,F,USA,New York,Investment,3,No,2024-10-01,788.04,222662.14
C1543,Individual,F,USA,New York,Investment,3,No,2025-02-01,1368.16,390611.21
C1544,Individual,F,Russia,Tatarstan,Home,3,No,2024-02-01,1742.3,553861.15
C1544,Individual,F,Russia,Tatarstan,Home,3,No,2024-09-01,1492.81,401408.97
C1544,Individual,F,Russia,Tatarstan,Home,3,No,2025-02-01,1802.21,596353.18
C1545,Individual,F,USA,California,Investment,1,Yes,2024-01-01,941.57,281344.37
C1545,Individual,F,USA,California,Investment,1,Yes,2024-02-01,1661.46,494550.09
C1545,Individual,F,USA,California,Investment,1,Yes,2024-04-01,1160.48,325916.69
C1546,Individual,F,Mexico,Puebla,Home,4,Yes,2024-06-01,1550.33,519316.1
C1546,Individual,F,Mexico,Puebla,Home,4,Yes,2024-08-01,788.72,263129.48
C1546,Individual,F,Mexico,Puebla,Home,4,Yes,2024-12-01,533.35,175165.7
C1546,Individual,F,Mexico,Puebla,Home,4,Yes,2024-12-01,627.57,203411.23
C1547,Individual,F,USA,Florida,Home,2,Yes,2024-01-01,619.78,231461.08
C1547,Individual,F,USA,Florida,Home,2,Yes,2025-04-01,458.29,142219.93
C1547,Individual,F,USA,Florida,Home,2,Yes,2025-05-01,1487.05,455404.07
C1547,Individual,F,USA,Florida,Home,2,Yes,2025-12-01,1424.54,370252.38
C1548,Company,M,USA,California,Home,2,Yes,2024-12-01,688.14,177394.92
C1548,Company,M,USA,California,Home,2,Yes,2024-12-01,562.64,188067.0
C1548,Company,M,USA,California,Home,2,Yes,2025-12-01,786.13,249761.11
C1549,Individual,M,Mexico,Nuevo Leon,Home,4,No,2024-03-01,793.1,244330.47
C1549,Individual,M,Mexico,Nuevo Leon,Home,4,No,2024-05-01,892.75,258561.18
C1549,Individual,M,Mexico,Nuevo Leon,Home,4,No,2024-11-01,1264.43,334152.7
C1550,Individual,M,USA,California,Home,2,No,2024-02-01,1152.84,349385.29
C1550,Individual,M,USA,California,Home,2,No,2024-11-01,1844.16,579944.58
C1550,Individual,M,USA,California,Home,2,No,2025-05-01,952.38,244096.92
C1550,Individual,M,USA,California,Home,2,No,2025-06-01,706.68,195341.0
C1551,Individual,M,USA,California,Home,2,No,2024-02-01,1295.04,423474.91
C1551,Individual,M,USA,California,Home,2,No,2024-03-01,1678.17,487577.71
C1551,Individual,M,USA,California,Home,2,No,2024-10-01,1341.67,341188.07
C1552,Individual,M,USA,California,Investment,2,Yes,2024-10-01,1175.51,393274.68
C1552,Individual,M,USA,California,Investment,2,Yes,2024-12-01,784.04,256044.78
C1552,Individual,M,USA,California,Investment,2,Yes,2025-01-01,579.26,136944.18
C1552,Individual,M,USA,California,Investment,2,Yes,2025-09-01,1757.4,570187.06
C1553,Company,M,USA,Utah,Home,4,No,2024-02-01,894.92,279700.41
C1553,Company,M,USA,Utah,Home,4,No,2025-05-01,1523.02,505829.79
C1553,Company,M,USA,Utah,Home,4,No,2025-08-01,698.21,194006.16
C1554,Individual,M,Germany,Bavaria,Home,1,No,2024-06-01,786.13,293555.19
C1554,Individual,M,Germany,Bavaria,Home,1,No,2024-07-01,562.64,190102.41
C1554,Individual,M,Germany,Bavaria,Home,1,No,2025-08-01,688.14,258376.64
C1555,Individual,F,UK,England,Home,5,No,2024-07-01,524.97,177305.61
C1555,Individual,F,UK,England,Home,5,No,2024-10-01,800.26,259806.48
C1555,Individual,F,UK,England,Home,5,No,2024-10-01,1625.38,488976.07
C1555,Individual,F,UK,England,Home,5,No,2025-08-01,1099.62,307764.22
C1556,Individual,F,USA,Colorado,Investment,2,No,2024-01-01,1175.51,283442.68
C1556,Individual,F,USA,Colorado,Investment,2,No,2024-02-01,1268.45,410418.36
C1556,Individual,F,USA,Colorado,Investment,2,No,2024-12-01,722.22,219431.86
C1556,Individual,F,USA,Colorado,Investment,2,No,2025-05-01,915.37,302441.81
C1557,Individual,F,USA,New York,Home,2,Yes,2024-05-01,1757.51,528144.96
C1557,Individual,F,USA,New York,Home,2,Yes,2025-01-01,660.84,181790.56
C1557,Individual,F,USA,New York,Home,2,Yes,2025-10-01,799.1,245118.66
C1558,Individual,M,Mexico,Baja California,Home,4,No,2024-06-01,1916.26,440168.38
C1558,Individual,M,Mexico,Baja California,Home,4,No,2024-08-01,1582.61,463208.89
C1558,Individual,M,Mexico,Baja California,Home,4,No,2024-10-01,1542.71,578692.29
C1559,Individual,F,UK,England,Home,2,No,2024-01-01,1692.5,496160.88
C1559,Individual,F,UK,England,Home,2,No,2024-02-01,1702.66,527049.84
C1559,Individual,F,UK,England,Home,2,No,2025-01-01,940.72,322598.15
C1560,Individual,F,USA,California,Home,4,Yes,2024-10-01,892.75,289323.48
C1560,Individual,F,USA,California,Home,4,Yes,2024-11-01,1307.35,415366.42
C1560,Individual,F,USA,California,Home,4,Yes,2025-03-01,1244.03,347987.67
C1561,Individual,M,Mexico,Nuevo Leon,Investment,5,No,2024-05-01,1925.28,661640.07
C1561,Individual,M,Mexico,Nuevo Leon,Investment,5,No,2024-08-01,434.38,113212.24
C1561,Individual,M,Mexico,Nuevo Leon,Investment,5,No,2025-06-01,1221.66,360442.2
C1562,Individual,F,USA,California,Home,4,No,2024-02-01,1304.22,396890.26
C1562,Individual,F,USA,California,Home,4,No,2024-06-01,1697.13,534178.9
C1562,Individual,F,USA,California,Home,4,No,2024-11-01,802.79,248706.16
C1563,Individual,F,USA,Utah,Home,5,No,2025-07-01,1353.81,392854.2
C1563,Individual,F,USA,Utah,Home,5,No,2025-09-01,524.48,158850.09
C1563,Individual,F,USA,Utah,Home,5,No,2025-11-01,1394.03,428024.76
C1564,Individual,M,USA,Washington,Investment,5,No,2024-10-01,1582.61,465014.45
C1564,Individual,M,USA,Washington,Investment,5,No,2025-02-01,1897.17,634070.07
C1564,Individual,M,USA,Washington,Investment,5,No,2025-12-01,1427.09,496840.91
C1565,Individual,M,Mexico,Jalisco,Home,4,No,2024-02-01,1137.59,276356.31
C1565,Individual,M,Mexico,Jalisco,Home,4,No,2024-05-01,786.45,248975.66
C1565,Individual,M,Mexico,Jalisco,Home,4,No,2024-05-01,1410.88,422684.36
C1565,Individual,M,Mexico,Jalisco,Home,4,No,2025-01-01,641.37,192882.89
C1566,Individual,M,USA,California,Home,3,No,2024-12-01,1089.33,285954.4
C1566,Individual,M,USA,California,Home,3,No,2025-02-01,1300.05,385361.66
C1566,Individual,M,USA,California,Home,3,No,2025-04-01,701.19,248159.95
C1566,Individual,M,USA,California,Home,3,No,2025-08-01,1610.37,530764.64
C1567,Individual,M,USA,Georgia,Home,4,No,2024-01-01,1343.96,384762.61
C1567,Individual,M,USA,Georgia,Home,4,No,2024-02-01,1596.51,537350.96
C1567,Individual,M,USA,Georgia,Home,4,No,2025-02-01,590.12,164834.69
C1567,Individual,M,USA,Georgia,Home,4,No,2025-05-01,1577.36,507504.36
C1568,Individual,F,USA,California,Home,5,No,2024-12-01,924.36,241356.6
C1568,Individual,F,USA,California,Home,5,No,2025-01-01,1516.4,570859.46
C1568,Individual,F,USA,California,Home,5,No,2025-06-01,1630.82,561592.03
C1569,Individual,F,USA,California,Investment,1,Yes,2024-02-01,1130.51,337265.88
